date,company,sector,last_price,opening_price,high,low,volume,variation
2025-04-19,SOTRAPIL,Energy,49.636,49.462,51.695,47.229,42430,-0.2
2025-04-19,SOPAT,Food & Beverage,38.215,37.734,38.92,36.548,61144,0.01
2025-04-19,STEQ,Industry,37.877,37.233,38.48,35.986,32856,-2.53
2025-04-19,STIP,Industry,8.766,8.732,8.814,8.65,80602,-1.23
2025-04-19,TUNISIE PROFILES ALUMINIUM,Industry,28.69,28.229,29.131,27.326,81002,-1.86
2025-04-19,TUNINVEST-SICAR,Financial Services,10.239,10.15,10.374,9.926,10194,-1.62
2025-04-19,TUNISAIR,Transport,11.967,11.957,12.061,11.853,25473,1.2
2025-04-19,TUNIS RE,Insurance,35.213,35.547,35.934,35.16,40494,0.56
2025-04-19,WIFACK INTERNATIONAL BANK,Banking,80.416,79.347,81.019,77.674,60281,-2.44
2025-04-20,SFBT,Food & Beverage,19.512,19.314,20.008,18.62,49634,-0.29
2025-04-20,BIAT,Banking,92.275,94.107,96.458,91.756,83394,-2.02
2025-04-20,Attijari Bank,Banking,84.474,84.644,87.153,82.134,71896,1.59
2025-04-20,Tunisie Telecom,Telecom,50.602,50.602,51.767,49.437,88734,-2.76
2025-04-20,BH Bank,Banking,62.171,62.099,62.55,61.649,27100,-1.92
2025-04-20,Délice Holding,Food & Beverage,24.538,24.227,24.622,23.832,3575,2.86
2025-04-20,SAH Lilas,Industry,33.074,33.156,33.415,32.896,46749,0.49
2025-04-20,UIB,Banking,95.472,95.003,95.553,94.453,72889,1.36
2025-04-20,STAR,Insurance,34.432,34.597,35.762,33.432,91755,-1.27
2025-04-20,Tunisair,Transport,23.114,22.652,23.338,21.967,16510,-2.39
2025-04-20,ATB,Banking,31.77,31.425,32.49,30.359,58950,1.57
2025-04-20,BNA,Banking,25.749,25.59,26.208,24.972,61327,1.46
2025-04-20,BT,Banking,97.863,97.374,99.295,95.453,33612,2.61
2025-04-20,STB,Banking,43.617,43.831,44.727,42.935,84790,0.22
2025-04-20,Amen Bank,Banking,24.72,24.218,24.941,23.496,61110,1.84
2025-04-20,Attijari Leasing,Financial Services,28.384,28.003,28.956,27.051,17688,0.5
2025-04-20,BH Leasing,Financial Services,25.85,25.415,26.032,24.797,29695,0.45
2025-04-20,CIL,Financial Services,14.478,14.668,15.047,14.288,73086,-0.44
2025-04-20,Hannibal Lease,Financial Services,23.383,23.761,24.214,23.307,91621,-0.56
2025-04-20,Modern Leasing,Financial Services,41.849,41.689,42.506,40.872,97200,0.28
2025-04-20,Tunisie Leasing,Financial Services,37.03,37.232,38.342,36.122,39689,-0.15
2025-04-20,PGH,Holding,46.925,47.664,48.844,46.484,51459,1.58
2025-04-20,SIMPAR,Construction,21.436,21.256,21.525,20.988,3083,2.09
2025-04-20,SOMOCER,Industry,26.994,27.38,27.784,26.975,14884,1.6
2025-04-20,SOTIPAPIER,Industry,30.787,30.795,32.169,29.421,8167,-2.37
2025-04-20,SOTUVER,Industry,7.191,7.175,7.502,6.849,80247,0.06
2025-04-20,TELNET,Technology,40.632,40.657,40.921,40.393,70125,-2.7
2025-04-20,TPR,Industry,35.354,35.289,36.054,34.524,52685,-1.05
2025-04-20,UNIMED,Healthcare,30.497,30.572,31.932,29.213,23465,-0.07
2025-04-20,ADWYA,Healthcare,20.346,20.024,20.641,19.407,78021,-2.73
2025-04-20,ARTES,Automotive,23.34,23.462,23.6,23.323,33425,-2.39
2025-04-20,CELLCOM,Technology,27.714,27.62,28.272,26.968,68368,0.91
2025-04-20,CITY CARS,Automotive,12.547,12.422,12.564,12.28,54138,-0.61
2025-04-20,ENNAKL,Automotive,13.329,13.221,13.593,12.848,86496,-2.55
2025-04-20,EURO-CYCLES,Industry,31.212,31.09,32.46,29.72,25738,-0.83
2025-04-20,GIF,Industry,24.487,24.42,24.901,23.939,86509,-2.5
2025-04-20,LAND'OR,Food & Beverage,29.747,29.426,30.043,28.809,27040,0.3
2025-04-20,MAGASIN GENERAL,Retail,9.082,9.082,9.086,9.078,76418,1.99
2025-04-20,MONOPRIX,Retail,6.476,6.428,6.591,6.265,14122,2.7
2025-04-20,NEW BODY LINE,Industry,31.951,32.473,33.05,31.896,2650,-0.88
2025-04-20,OFFICE PLAST,Industry,14.979,15.177,15.699,14.655,34150,-0.58
2025-04-20,ONE TECH HOLDING,Technology,44.353,44.791,45.283,44.299,36262,2.02
2025-04-20,SAM,Industry,23.643,23.21,23.733,22.687,65481,-2.99
2025-04-20,SANIMED,Healthcare,32.548,32.434,33.343,31.525,92748,-0.97
2025-04-20,SERVICOM,Services,15.291,15.379,16.051,14.707,43686,-1.54
2025-04-20,SOTEMAIL,Industry,8.271,8.346,8.515,8.176,38029,2.67
2025-04-20,SOTRAPIL,Energy,43.123,43.665,44.76,42.571,54257,0.11
2025-04-20,SOPAT,Food & Beverage,45.964,46.681,47.512,45.85,31171,0.66
2025-04-20,STEQ,Industry,38.47,38.082,38.571,37.593,89720,-2.01
2025-04-20,STIP,Industry,22.242,21.999,22.403,21.595,35462,-2.01
2025-04-20,TUNISIE PROFILES ALUMINIUM,Industry,5.692,5.673,5.715,5.631,10594,0.12
2025-04-20,TUNINVEST-SICAR,Financial Services,36.354,35.873,36.765,34.982,48047,2.18
2025-04-20,TUNISAIR,Transport,18.87,18.805,18.945,18.664,22576,1.72
2025-04-20,TUNIS RE,Insurance,43.273,43.241,43.557,42.925,97474,-1.21
2025-04-20,WIFACK INTERNATIONAL BANK,Banking,51.286,50.408,51.355,49.461,19269,2.49
2025-04-21,SFBT,Food & Beverage,18.744,18.555,19.039,18.07,12445,2.05
2025-04-21,BIAT,Banking,49.442,50.35,51.584,49.116,40212,-0.52
2025-04-21,Attijari Bank,Banking,41.515,40.589,41.616,39.562,36196,0.2
2025-04-21,Tunisie Telecom,Telecom,35.845,35.776,36.916,34.636,14694,0.09
2025-04-21,BH Bank,Banking,51.326,51.014,51.617,50.412,98567,0.25
2025-04-21,Délice Holding,Food & Beverage,30.662,30.349,31.0,29.698,41560,1.65
2025-04-21,SAH Lilas,Industry,5.517,5.506,5.758,5.254,1738,-1.33
2025-04-21,UIB,Banking,26.851,26.764,27.811,25.718,56313,-0.22
2025-04-21,STAR,Insurance,56.305,55.26,56.794,53.725,23071,1.29
2025-04-21,Tunisair,Transport,19.489,19.209,19.636,18.783,79556,2.2
2025-04-21,ATB,Banking,59.487,58.947,60.114,57.779,90805,-0.43
2025-04-21,BNA,Banking,89.493,90.581,92.382,88.779,9466,2.86
2025-04-21,BT,Banking,31.762,30.98,31.782,30.179,67518,-2.61
2025-04-21,STB,Banking,56.728,56.288,57.811,54.765,68812,1.73
2025-04-21,Amen Bank,Banking,97.819,99.674,101.601,97.748,98403,0.43
2025-04-21,Attijari Leasing,Financial Services,41.171,41.157,41.231,41.083,87131,0.8
2025-04-21,BH Leasing,Financial Services,10.171,10.33,10.55,10.11,57176,-1.39
2025-04-21,CIL,Financial Services,35.957,36.343,37.494,35.191,38159,1.39
2025-04-21,Hannibal Lease,Financial Services,29.87,29.474,30.067,28.88,31102,0.57
2025-04-21,Modern Leasing,Financial Services,15.272,14.955,15.394,14.516,60184,0.52
2025-04-21,Tunisie Leasing,Financial Services,31.739,31.941,32.538,31.344,95495,0.04
2025-04-21,PGH,Holding,116.588,115.109,118.308,111.909,85802,2.15
2025-04-21,SIMPAR,Construction,24.225,23.944,24.594,23.293,79879,-2.01
2025-04-21,SOMOCER,Industry,39.915,40.203,41.086,39.321,57153,1.18
2025-04-21,SOTIPAPIER,Industry,15.272,15.156,15.622,14.69,60214,-1.29
2025-04-21,SOTUVER,Industry,20.622,20.617,21.052,20.183,71392,-0.12
2025-04-21,TELNET,Technology,54.417,54.326,55.793,52.859,62101,2.47
2025-04-21,TPR,Industry,12.682,12.7,13.23,12.171,14159,2.71
2025-04-21,UNIMED,Healthcare,18.017,18.377,18.903,17.85,48879,-0.44
2025-04-21,ADWYA,Healthcare,34.363,34.934,35.558,34.31,3971,-0.71
2025-04-21,ARTES,Automotive,10.332,10.297,10.52,10.075,49580,2.62
2025-04-21,CELLCOM,Technology,63.874,63.992,64.346,63.638,92263,-2.26
2025-04-21,CITY CARS,Automotive,12.506,12.341,12.667,12.015,35223,-2.58
2025-04-21,ENNAKL,Automotive,10.028,9.995,10.116,9.875,14275,2.33
2025-04-21,EURO-CYCLES,Industry,14.509,14.512,14.723,14.302,91826,-0.72
2025-04-21,GIF,Industry,5.157,5.168,5.243,5.093,5278,1.14
2025-04-21,LAND'OR,Food & Beverage,33.754,33.682,33.841,33.523,69692,-0.58
2025-04-21,MAGASIN GENERAL,Retail,13.812,13.89,14.108,13.673,17679,-2.03
2025-04-21,MONOPRIX,Retail,17.065,16.801,17.151,16.451,12790,0.6
2025-04-21,NEW BODY LINE,Industry,5.523,5.486,5.645,5.328,87273,-2.0
2025-04-21,OFFICE PLAST,Industry,10.594,10.618,10.71,10.526,39347,1.21
2025-04-21,ONE TECH HOLDING,Technology,15.62,15.622,15.667,15.577,66714,2.8
2025-04-21,SAM,Industry,24.948,24.996,25.814,24.178,15151,-2.77
2025-04-21,SANIMED,Healthcare,14.698,14.822,15.357,14.286,61168,-0.25
2025-04-21,SERVICOM,Services,5.814,5.859,6.012,5.706,15219,0.45
2025-04-21,SOTEMAIL,Industry,19.179,18.974,19.337,18.611,40538,-0.89
2025-04-21,SOTRAPIL,Energy,22.656,22.483,22.729,22.238,31838,-0.68
2025-04-21,SOPAT,Food & Beverage,23.725,23.278,23.808,22.748,24960,0.46
2025-04-21,STEQ,Industry,33.487,33.175,34.149,32.201,51394,0.71
2025-04-21,STIP,Industry,23.555,23.673,24.034,23.312,91436,0.83
2025-04-21,TUNISIE PROFILES ALUMINIUM,Industry,8.009,7.902,8.106,7.697,34196,-0.19
2025-04-21,TUNINVEST-SICAR,Financial Services,13.287,13.195,13.451,12.94,6512,1.12
2025-04-21,TUNISAIR,Transport,27.519,27.888,28.818,26.958,79293,-0.03
2025-04-21,TUNIS RE,Insurance,40.29,40.489,42.096,38.883,98609,1.98
2025-04-21,WIFACK INTERNATIONAL BANK,Banking,53.14,52.621,54.071,51.171,28959,0.76
2025-04-22,SFBT,Food & Beverage,35.727,36.147,37.253,35.041,59970,1.22
2025-04-22,BIAT,Banking,47.482,47.654,48.7,46.609,17079,-1.17
2025-04-22,Attijari Bank,Banking,38.215,37.941,39.505,36.377,51664,-2.7
2025-04-22,Tunisie Telecom,Telecom,59.742,59.335,60.871,57.8,20205,0.41
2025-04-22,BH Bank,Banking,96.584,96.399,100.498,92.299,92096,2.46
2025-04-22,Délice Holding,Food & Beverage,14.596,14.624,15.106,14.142,89091,2.75
2025-04-22,SAH Lilas,Industry,10.318,10.343,10.609,10.077,57586,1.61
2025-04-22,UIB,Banking,77.329,77.253,78.784,75.722,61805,-2.27
2025-04-22,STAR,Insurance,35.706,35.682,35.864,35.501,88451,-2.74
2025-04-22,Tunisair,Transport,11.01,11.026,11.228,10.823,58046,-0.2
2025-04-22,ATB,Banking,50.433,50.174,50.494,49.853,99657,0.45
2025-04-22,BNA,Banking,97.612,97.805,101.423,94.187,37478,-0.24
2025-04-22,BT,Banking,36.801,36.484,37.364,35.605,82471,-2.28
2025-04-22,STB,Banking,95.333,94.876,97.109,92.643,34062,2.19
2025-04-22,Amen Bank,Banking,86.49,87.01,88.882,85.137,98060,0.54
2025-04-22,Attijari Leasing,Financial Services,35.789,35.495,35.856,35.135,36881,-1.02
2025-04-22,BH Leasing,Financial Services,13.215,12.903,13.244,12.562,24696,-2.07
2025-04-22,CIL,Financial Services,43.219,42.413,43.346,41.48,90488,0.17
2025-04-22,Hannibal Lease,Financial Services,22.087,21.946,22.828,21.064,2878,-2.36
2025-04-22,Modern Leasing,Financial Services,13.746,13.621,13.796,13.447,4985,-0.73
2025-04-22,Tunisie Leasing,Financial Services,17.936,17.945,18.455,17.436,34734,-1.28
2025-04-22,PGH,Holding,70.091,69.712,72.029,67.395,66510,-2.74
2025-04-22,SIMPAR,Construction,13.671,13.848,14.322,13.375,93598,1.08
2025-04-22,SOMOCER,Industry,34.541,34.422,35.269,33.575,17702,2.35
2025-04-22,SOTIPAPIER,Industry,17.897,17.737,18.098,17.376,17693,-0.79
2025-04-22,SOTUVER,Industry,33.538,33.514,35.148,31.879,88767,2.88
2025-04-22,TELNET,Technology,21.158,21.084,21.714,20.454,80859,-2.44
2025-04-22,TPR,Industry,20.025,20.008,20.932,19.083,71179,0.69
2025-04-22,UNIMED,Healthcare,8.872,9.002,9.178,8.826,72656,2.71
2025-04-22,ADWYA,Healthcare,29.266,29.196,29.78,28.612,41457,2.83
2025-04-22,ARTES,Automotive,9.545,9.581,9.733,9.428,20201,2.01
2025-04-22,CELLCOM,Technology,67.933,67.035,67.984,66.087,3048,2.29
2025-04-22,CITY CARS,Automotive,19.832,20.046,20.323,19.769,87133,0.2
2025-04-22,ENNAKL,Automotive,18.339,18.212,18.448,17.976,85611,2.85
2025-04-22,EURO-CYCLES,Industry,28.83,28.749,29.926,27.572,27070,1.63
2025-04-22,GIF,Industry,5.195,5.264,5.363,5.166,17280,1.68
2025-04-22,LAND'OR,Food & Beverage,30.736,30.952,31.908,29.996,40433,1.08
2025-04-22,MAGASIN GENERAL,Retail,10.304,10.415,10.772,10.058,30912,2.83
2025-04-22,MONOPRIX,Retail,12.823,13.122,13.44,12.805,92092,2.6
2025-04-22,NEW BODY LINE,Industry,9.146,8.974,9.184,8.765,16051,2.23
2025-04-22,OFFICE PLAST,Industry,13.829,13.82,14.416,13.224,48189,-0.22
2025-04-22,ONE TECH HOLDING,Technology,63.24,62.374,63.583,61.166,43319,-2.71
2025-04-22,SAM,Industry,33.002,33.069,34.332,31.805,58816,-0.7
2025-04-22,SANIMED,Healthcare,18.237,18.368,18.586,18.15,79982,-1.94
2025-04-22,SERVICOM,Services,9.165,9.268,9.406,9.131,17285,2.56
2025-04-22,SOTEMAIL,Industry,31.03,31.505,32.532,30.478,22465,-2.95
2025-04-22,SOTRAPIL,Energy,79.561,79.257,80.533,77.98,40780,2.49
2025-04-22,SOPAT,Food & Beverage,15.656,15.681,16.169,15.193,69549,1.23
2025-04-22,STEQ,Industry,31.934,31.511,32.208,30.813,66103,0.48
2025-04-22,STIP,Industry,23.286,23.312,24.219,22.405,49028,1.64
2025-04-22,TUNISIE PROFILES ALUMINIUM,Industry,8.126,8.231,8.379,8.083,89667,1.34
2025-04-22,TUNINVEST-SICAR,Financial Services,36.979,36.856,38.481,35.232,47342,-1.58
2025-04-22,TUNISAIR,Transport,26.261,26.473,27.099,25.846,25031,-1.12
2025-04-22,TUNIS RE,Insurance,41.026,40.669,41.215,40.123,15674,-1.4
2025-04-22,WIFACK INTERNATIONAL BANK,Banking,52.753,53.143,54.136,52.15,51155,0.21
2025-04-23,SFBT,Food & Beverage,47.842,47.77,49.271,46.269,40478,-1.0
2025-04-23,BIAT,Banking,33.432,33.034,33.614,32.453,29254,-2.8
2025-04-23,Attijari Bank,Banking,20.69,20.745,21.67,19.821,70287,1.91
2025-04-23,Tunisie Telecom,Telecom,30.152,30.208,31.479,28.937,94980,0.26
2025-04-23,BH Bank,Banking,93.381,92.667,93.387,91.947,64345,0.82
2025-04-23,Délice Holding,Food & Beverage,43.844,43.895,45.442,42.347,82519,-2.62
2025-04-23,SAH Lilas,Industry,37.418,36.886,37.737,36.034,81365,2.1
2025-04-23,UIB,Banking,62.316,61.602,63.924,59.279,55254,-2.82
2025-04-23,STAR,Insurance,39.999,39.362,40.664,38.061,90238,0.28
2025-04-23,Tunisair,Transport,8.213,8.314,8.593,8.036,36298,0.34
2025-04-23,ATB,Banking,90.486,91.323,94.144,88.501,68478,-1.22
2025-04-23,BNA,Banking,75.897,76.081,77.854,74.307,56988,1.6
2025-04-23,BT,Banking,86.201,86.333,89.673,82.992,18050,-1.98
2025-04-23,STB,Banking,77.101,77.58,79.747,75.413,91109,-1.87
2025-04-23,Amen Bank,Banking,20.365,19.953,20.44,19.467,22004,-2.08
2025-04-23,Attijari Leasing,Financial Services,25.693,26.252,26.955,25.55,19493,-1.14
2025-04-23,BH Leasing,Financial Services,40.466,40.624,41.811,39.438,98338,2.52
2025-04-23,CIL,Financial Services,25.944,26.376,27.112,25.64,66337,-1.21
2025-04-23,Hannibal Lease,Financial Services,19.39,19.384,20.025,18.744,57823,-0.56
2025-04-23,Modern Leasing,Financial Services,19.343,19.253,20.086,18.42,34046,2.59
2025-04-23,Tunisie Leasing,Financial Services,21.158,20.873,21.201,20.545,17129,-0.1
2025-04-23,PGH,Holding,60.819,60.944,63.325,58.562,47945,-1.42
2025-04-23,SIMPAR,Construction,20.636,20.563,21.512,19.614,2210,-0.29
2025-04-23,SOMOCER,Industry,12.514,12.444,12.971,11.916,46387,2.1
2025-04-23,SOTIPAPIER,Industry,12.265,12.223,12.383,12.063,74169,-0.58
2025-04-23,SOTUVER,Industry,24.997,24.904,25.075,24.734,79246,2.36
2025-04-23,TELNET,Technology,60.535,61.218,61.995,60.44,95168,0.72
2025-04-23,TPR,Industry,8.775,8.666,8.781,8.552,43775,0.87
2025-04-23,UNIMED,Healthcare,16.981,16.622,17.094,16.15,73291,0.5
2025-04-23,ADWYA,Healthcare,22.568,22.663,23.362,21.965,76036,1.89
2025-04-23,ARTES,Automotive,19.034,19.033,19.262,18.804,84038,2.2
2025-04-23,CELLCOM,Technology,69.778,70.507,71.756,69.259,43584,-1.38
2025-04-23,CITY CARS,Automotive,17.35,17.491,17.725,17.256,59075,-2.11
2025-04-23,ENNAKL,Automotive,14.135,14.067,14.136,13.998,98310,-0.48
2025-04-23,EURO-CYCLES,Industry,13.354,13.313,13.416,13.21,10253,-1.3
2025-04-23,GIF,Industry,26.402,26.203,26.909,25.497,3132,3.0
2025-04-23,LAND'OR,Food & Beverage,41.175,41.139,43.114,39.164,85172,-0.83
2025-04-23,MAGASIN GENERAL,Retail,17.948,18.112,18.661,17.563,69102,-2.35
2025-04-23,MONOPRIX,Retail,8.614,8.558,8.702,8.415,69314,-2.37
2025-04-23,NEW BODY LINE,Industry,37.428,37.616,38.793,36.439,10575,-1.31
2025-04-23,OFFICE PLAST,Industry,34.408,33.788,34.505,33.072,72671,-0.61
2025-04-23,ONE TECH HOLDING,Technology,21.477,21.359,22.177,20.541,23629,-0.55
2025-04-23,SAM,Industry,30.389,30.268,31.624,28.913,56890,-2.02
2025-04-23,SANIMED,Healthcare,13.541,13.53,13.973,13.087,35915,0.85
2025-04-23,SERVICOM,Services,21.109,21.09,21.236,20.945,4579,-2.66
2025-04-23,SOTEMAIL,Industry,31.223,31.096,32.311,29.882,40456,1.98
2025-04-23,SOTRAPIL,Energy,76.978,77.454,80.509,74.4,7067,-1.72
2025-04-23,SOPAT,Food & Beverage,28.672,28.335,28.907,27.764,46964,-0.97
2025-04-23,STEQ,Industry,5.937,5.913,5.943,5.884,65459,1.26
2025-04-23,STIP,Industry,11.976,12.074,12.516,11.632,1494,-2.41
2025-04-23,TUNISIE PROFILES ALUMINIUM,Industry,5.051,4.986,5.13,4.841,88927,-1.87
2025-04-23,TUNINVEST-SICAR,Financial Services,40.227,39.438,40.515,38.36,4030,0.71
2025-04-23,TUNISAIR,Transport,23.184,23.057,23.548,22.566,54174,-1.61
2025-04-23,TUNIS RE,Insurance,52.28,53.025,54.267,51.782,90025,1.42
2025-04-23,WIFACK INTERNATIONAL BANK,Banking,79.408,79.487,79.884,79.09,4922,1.97
2025-04-24,SFBT,Food & Beverage,43.06,43.668,45.054,42.281,36289,-2.04
2025-04-24,BIAT,Banking,39.001,38.779,39.354,38.205,36436,1.84
2025-04-24,Attijari Bank,Banking,89.301,90.596,92.962,88.23,63634,-1.32
2025-04-24,Tunisie Telecom,Telecom,56.849,57.196,57.982,56.41,79326,-2.66
2025-04-24,BH Bank,Banking,95.632,96.112,99.99,92.235,39005,-2.2
2025-04-24,Délice Holding,Food & Beverage,10.811,10.859,11.091,10.627,39744,2.34
2025-04-24,SAH Lilas,Industry,24.048,23.894,24.639,23.149,75195,-1.83
2025-04-24,UIB,Banking,34.428,34.153,35.385,32.922,55251,0.76
2025-04-24,STAR,Insurance,17.491,17.642,18.2,17.083,58488,-1.56
2025-04-24,Tunisair,Transport,20.808,21.23,21.736,20.725,64781,2.08
2025-04-24,ATB,Banking,36.39,37.005,37.779,36.232,48867,1.36
2025-04-24,BNA,Banking,45.169,45.919,47.387,44.452,33398,-0.26
2025-04-24,BT,Banking,82.178,83.175,85.57,80.781,34328,2.47
2025-04-24,STB,Banking,88.025,89.191,90.609,87.774,90747,-2.0
2025-04-24,Amen Bank,Banking,78.169,77.549,79.762,75.336,86812,0.94
2025-04-24,Attijari Leasing,Financial Services,22.764,22.898,23.331,22.464,79755,-1.62
2025-04-24,BH Leasing,Financial Services,33.788,33.757,35.199,32.315,67439,1.78
2025-04-24,CIL,Financial Services,25.038,24.977,25.426,24.528,28596,-1.33
2025-04-24,Hannibal Lease,Financial Services,12.638,12.796,13.179,12.413,77418,-0.55
2025-04-24,Modern Leasing,Financial Services,40.223,39.373,40.266,38.479,98724,0.67
2025-04-24,Tunisie Leasing,Financial Services,32.943,32.935,33.646,32.224,26512,-2.2
2025-04-24,PGH,Holding,85.613,84.933,87.535,82.33,50315,-2.65
2025-04-24,SIMPAR,Construction,20.841,20.837,21.184,20.489,13394,-0.19
2025-04-24,SOMOCER,Industry,25.358,25.296,25.919,24.672,48197,-2.67
2025-04-24,SOTIPAPIER,Industry,20.846,20.788,21.396,20.179,83672,0.8
2025-04-24,SOTUVER,Industry,23.723,23.755,24.49,23.021,20882,-1.68
2025-04-24,TELNET,Technology,39.421,39.741,40.197,39.285,4540,1.87
2025-04-24,TPR,Industry,32.205,31.994,33.377,30.61,90524,2.12
2025-04-24,UNIMED,Healthcare,12.838,13.127,13.446,12.809,29879,-0.09
2025-04-24,ADWYA,Healthcare,25.489,25.011,25.721,24.3,8417,-1.67
2025-04-24,ARTES,Automotive,13.218,13.075,13.587,12.564,69295,2.56
2025-04-24,CELLCOM,Technology,41.339,41.59,42.901,40.278,88454,0.76
2025-04-24,CITY CARS,Automotive,12.607,12.453,12.75,12.155,19546,1.69
2025-04-24,ENNAKL,Automotive,18.252,18.191,18.79,17.593,31214,1.16
2025-04-24,EURO-CYCLES,Industry,8.4,8.466,8.771,8.16,87337,-1.59
2025-04-24,GIF,Industry,23.43,23.523,24.487,22.56,44338,-2.41
2025-04-24,LAND'OR,Food & Beverage,25.662,25.946,26.706,25.186,7279,-0.52
2025-04-24,MAGASIN GENERAL,Retail,11.77,11.633,11.774,11.491,67007,-1.25
2025-04-24,MONOPRIX,Retail,9.945,9.788,10.12,9.457,52760,1.15
2025-04-24,NEW BODY LINE,Industry,18.539,18.452,18.803,18.1,21220,-0.18
2025-04-24,OFFICE PLAST,Industry,31.203,31.477,32.211,30.742,71597,0.32
2025-04-24,ONE TECH HOLDING,Technology,25.27,24.997,25.969,24.024,13646,-0.56
2025-04-24,SAM,Industry,20.902,20.934,21.411,20.458,46565,-1.23
2025-04-24,SANIMED,Healthcare,32.275,31.722,32.382,31.062,42487,-1.08
2025-04-24,SERVICOM,Services,11.728,11.677,11.897,11.457,29399,-0.31
2025-04-24,SOTEMAIL,Industry,7.748,7.801,8.092,7.509,39050,2.75
2025-04-24,SOTRAPIL,Energy,24.215,23.926,24.342,23.51,89584,-1.97
2025-04-24,SOPAT,Food & Beverage,17.531,17.308,17.745,16.871,74188,2.21
2025-04-24,STEQ,Industry,15.679,15.424,15.771,15.076,72708,1.03
2025-04-24,STIP,Industry,15.911,15.925,16.084,15.767,18055,0.71
2025-04-24,TUNISIE PROFILES ALUMINIUM,Industry,28.028,27.446,28.068,26.823,13010,-1.97
2025-04-24,TUNINVEST-SICAR,Financial Services,22.653,22.404,22.964,21.844,88043,-1.93
2025-04-24,TUNISAIR,Transport,15.328,15.47,15.671,15.27,22623,-1.46
2025-04-24,TUNIS RE,Insurance,56.869,56.681,57.915,55.447,56650,1.17
2025-04-24,WIFACK INTERNATIONAL BANK,Banking,83.624,82.571,84.634,80.508,43436,1.69
2025-04-25,SFBT,Food & Beverage,44.872,44.853,45.656,44.05,34956,0.68
2025-04-25,BIAT,Banking,92.804,93.138,96.107,90.17,64307,-2.48
2025-04-25,Attijari Bank,Banking,33.958,34.555,35.601,33.51,10999,-0.69
2025-04-25,Tunisie Telecom,Telecom,61.63,61.58,61.707,61.453,73918,-0.77
2025-04-25,BH Bank,Banking,64.844,65.859,67.686,64.032,79077,-1.54
2025-04-25,Délice Holding,Food & Beverage,44.168,44.546,45.766,43.326,23889,-0.47
2025-04-25,SAH Lilas,Industry,5.2,5.254,5.442,5.066,30788,0.42
2025-04-25,UIB,Banking,34.096,34.401,35.244,33.558,11089,-2.71
2025-04-25,STAR,Insurance,41.979,41.984,42.569,41.398,1713,-2.29
2025-04-25,Tunisair,Transport,26.326,25.886,26.438,25.335,53056,2.83
2025-04-25,ATB,Banking,90.199,90.928,94.547,87.309,18088,0.09
2025-04-25,BNA,Banking,48.975,48.182,49.183,47.181,3249,2.73
2025-04-25,BT,Banking,68.431,67.154,68.639,65.67,95665,-1.73
2025-04-25,STB,Banking,34.55,34.428,35.441,33.416,55259,-0.6
2025-04-25,Amen Bank,Banking,95.148,94.142,97.21,91.074,45360,-0.06
2025-04-25,Attijari Leasing,Financial Services,42.281,42.141,43.368,40.913,83172,-2.31
2025-04-25,BH Leasing,Financial Services,27.033,26.536,27.368,25.704,40349,-1.03
2025-04-25,CIL,Financial Services,35.064,35.026,36.714,33.337,52038,1.03
2025-04-25,Hannibal Lease,Financial Services,26.079,25.784,26.532,25.035,75739,-1.0
2025-04-25,Modern Leasing,Financial Services,28.266,28.233,28.911,27.554,17546,-1.47
2025-04-25,Tunisie Leasing,Financial Services,12.196,12.208,12.769,11.647,15421,-2.07
2025-04-25,PGH,Holding,88.743,88.488,88.779,88.198,28733,0.45
2025-04-25,SIMPAR,Construction,26.151,26.576,27.052,26.1,89505,0.12
2025-04-25,SOMOCER,Industry,21.747,21.625,22.157,21.093,77371,0.25
2025-04-25,SOTIPAPIER,Industry,24.634,24.51,25.495,23.525,99956,2.94
2025-04-25,SOTUVER,Industry,7.695,7.547,7.726,7.368,97056,0.73
2025-04-25,TELNET,Technology,23.165,22.979,23.253,22.705,67543,-0.86
2025-04-25,TPR,Industry,31.007,31.095,31.268,30.922,61667,-2.19
2025-04-25,UNIMED,Healthcare,18.253,17.986,18.328,17.644,73040,-1.34
2025-04-25,ADWYA,Healthcare,29.736,29.693,30.544,28.841,90118,1.05
2025-04-25,ARTES,Automotive,17.751,17.62,18.118,17.122,30785,-2.32
2025-04-25,CELLCOM,Technology,44.99,44.858,46.335,43.381,4964,1.29
2025-04-25,CITY CARS,Automotive,21.783,21.757,22.207,21.307,2090,2.93
2025-04-25,ENNAKL,Automotive,12.375,12.235,12.387,12.083,4110,1.06
2025-04-25,EURO-CYCLES,Industry,24.636,24.686,25.441,23.931,88897,2.37
2025-04-25,GIF,Industry,21.652,21.639,21.871,21.406,93282,-0.73
2025-04-25,LAND'OR,Food & Beverage,10.515,10.464,10.606,10.322,32098,-2.39
2025-04-25,MAGASIN GENERAL,Retail,17.563,17.578,17.995,17.162,82698,-1.16
2025-04-25,MONOPRIX,Retail,19.792,19.886,20.09,19.681,13641,0.44
2025-04-25,NEW BODY LINE,Industry,36.86,36.151,36.983,35.319,32890,-0.77
2025-04-25,OFFICE PLAST,Industry,35.039,35.118,36.197,34.04,22381,-1.72
2025-04-25,ONE TECH HOLDING,Technology,57.157,57.412,58.272,56.551,47463,-2.95
2025-04-25,SAM,Industry,34.72,35.283,36.185,34.381,71468,1.71
2025-04-25,SANIMED,Healthcare,8.818,8.884,8.962,8.807,38450,-0.44
